ervaring,geslacht,gewichtsklasse,naam,trainingtype,500_split,2k tijd,2k datum
0.0,V,Z,d42,5x8',126.0,468.5,2019-12-07
0.0,V,Z,d42,5x8',125.9,468.5,2019-12-07
0.0,V,Z,d42,5x8',126.3,468.5,2019-12-07
0.0,V,Z,d36,3x10',120.0,462.2,2019-12-07
0.0,V,Z,d36,3x10',120.5,462.2,2019-12-07
0.0,V,Z,d36,3x10',121.0,462.2,2019-12-07
0.0,V,Z,d40,3x10',116.7,458.4,2019-12-07
0.0,V,Z,d40,3x10',120.4,458.4,2019-12-07
0.0,V,Z,d40,3x10',121.6,458.4,2019-12-07
0.0,V,Z,d39,3x10',117.4,462.4,2019-12-07
0.0,V,Z,d39,3x10',125.6,462.4,2019-12-07
0.0,V,Z,d39,3x10',120.6,462.4,2019-12-07
0.0,V,Z,d37,3x10',116.9,469.0,2019-12-07
0.0,V,Z,d37,3x10',121.5,469.0,2019-12-07
0.0,V,Z,d37,3x10',122.2,469.0,2019-12-07
0.0,V,Z,d35,3x10',118.5,449.5,2019-12-07
0.0,V,Z,d35,3x10',122.6,449.5,2019-12-07
0.0,V,Z,d35,3x10',123.5,449.5,2019-12-07
0.0,V,Z,d38,3x10',117.1,462.0,2019-12-07
0.0,V,Z,d38,3x10',121.6,462.0,2019-12-07
0.0,V,Z,d38,3x10',122.1,462.0,2019-12-07
0.0,V,Z,d42,3x10',122.2,468.5,2019-12-07
0.0,V,Z,d42,3x10',126.2,468.5,2019-12-07
0.0,V,Z,d42,3x10',126.5,468.5,2019-12-07
0.0,V,Z,d36,20',119.7,462.2,2019-12-07
0.0,V,Z,d40,20',119.9,458.4,2019-12-07
0.0,V,Z,d39,20',119.3,462.4,2019-12-07
0.0,V,Z,d37,20',119.6,469.0,2019-12-07
0.0,V,Z,d38,20',120.6,462.0,2019-12-07
0.0,V,Z,d42,20',122.8,468.5,2019-12-07
0.0,V,Z,d36,3x10',119.9,462.2,2019-12-07
0.0,V,Z,d36,3x10',120.4,462.2,2019-12-07
0.0,V,Z,d36,3x10',121.2,462.2,2019-12-07
0.0,V,Z,d40,3x10',118.3,458.4,2019-12-07
0.0,V,Z,d40,3x10',119.4,458.4,2019-12-07
0.0,V,Z,d40,3x10',119.6,458.4,2019-12-07
0.0,V,Z,d39,3x10',117.4,462.4,2019-12-07
0.0,V,Z,d39,3x10',120.2,462.4,2019-12-07
0.0,V,Z,d39,3x10',123.2,462.4,2019-12-07
0.0,V,Z,d37,3x10',118.4,469.0,2019-12-07
0.0,V,Z,d37,3x10',119.9,469.0,2019-12-07
0.0,V,Z,d37,3x10',120.8,469.0,2019-12-07
0.0,V,Z,d42,3x10',122.9,468.5,2019-12-07
0.0,V,Z,d42,3x10',125.0,468.5,2019-12-07
0.0,V,Z,d42,3x10',127.3,468.5,2019-12-07
0.0,V,Z,d36,3x10',117.7,462.2,2019-12-07
0.0,V,Z,d36,3x10',118.3,462.2,2019-12-07
0.0,V,Z,d36,3x10',118.5,462.2,2019-12-07
0.0,V,Z,d40,3x10',116.6,458.4,2019-12-07
0.0,V,Z,d40,3x10',118.5,458.4,2019-12-07
0.0,V,Z,d40,3x10',119.1,458.4,2019-12-07
0.0,V,Z,d39,3x10',118.3,462.4,2019-12-07
0.0,V,Z,d39,3x10',118.4,462.4,2019-12-07
0.0,V,Z,d39,3x10',119.2,462.4,2019-12-07
0.0,V,Z,d37,3x10',118.6,469.0,2019-12-07
0.0,V,Z,d37,3x10',121.8,469.0,2019-12-07
0.0,V,Z,d37,3x10',120.3,469.0,2019-12-07
0.0,V,Z,d35,3x10',117.3,449.5,2019-12-07
0.0,V,Z,d35,3x10',119.1,449.5,2019-12-07
0.0,V,Z,d38,3x10',119.9,462.0,2019-12-07
0.0,V,Z,d38,3x10',120.2,462.0,2019-12-07
0.0,V,Z,d38,3x10',120.8,462.0,2019-12-07
0.0,V,Z,d42,3x10',120.0,468.5,2019-12-07
0.0,V,Z,d42,3x10',123.0,468.5,2019-12-07
0.0,V,Z,d42,3x10',122.5,468.5,2019-12-07
0.0,V,Z,d36,8x3',111.2,462.2,2019-12-07
0.0,V,Z,d36,8x3',111.8,462.2,2019-12-07
0.0,V,Z,d36,8x3',112.3,462.2,2019-12-07
0.0,V,Z,d36,8x3',115.0,462.2,2019-12-07
0.0,V,Z,d36,8x3',115.8,462.2,2019-12-07
0.0,V,Z,d36,8x3',115.0,462.2,2019-12-07
0.0,V,Z,d36,8x3',116.7,462.2,2019-12-07
0.0,V,Z,d36,8x3',115.0,462.2,2019-12-07
0.0,V,Z,d40,8x3',109.5,458.4,2019-12-07
0.0,V,Z,d40,8x3',111.9,458.4,2019-12-07
0.0,V,Z,d40,8x3',114.2,458.4,2019-12-07
0.0,V,Z,d40,8x3',114.5,458.4,2019-12-07
0.0,V,Z,d40,8x3',118.8,458.4,2019-12-07
0.0,V,Z,d40,8x3',117.6,458.4,2019-12-07
0.0,V,Z,d40,8x3',116.9,458.4,2019-12-07
0.0,V,Z,d40,8x3',114.9,458.4,2019-12-07
0.0,V,Z,d39,8x3',110.0,462.4,2019-12-07
0.0,V,Z,d39,8x3',113.6,462.4,2019-12-07
0.0,V,Z,d39,8x3',116.5,462.4,2019-12-07
0.0,V,Z,d39,8x3',115.2,462.4,2019-12-07
0.0,V,Z,d39,8x3',117.0,462.4,2019-12-07
0.0,V,Z,d39,8x3',114.3,462.4,2019-12-07
0.0,V,Z,d39,8x3',115.5,462.4,2019-12-07
0.0,V,Z,d39,8x3',117.4,462.4,2019-12-07
0.0,V,Z,d37,8x3',111.3,469.0,2019-12-07
0.0,V,Z,d37,8x3',114.0,469.0,2019-12-07
0.0,V,Z,d37,8x3',114.7,469.0,2019-12-07
0.0,V,Z,d37,8x3',116.8,469.0,2019-12-07
0.0,V,Z,d37,8x3',118.8,469.0,2019-12-07
0.0,V,Z,d37,8x3',117.8,469.0,2019-12-07
0.0,V,Z,d37,8x3',117.6,469.0,2019-12-07
0.0,V,Z,d37,8x3',114.6,469.0,2019-12-07
0.0,V,Z,d41,8x3',111.3,454.1,2019-12-07
0.0,V,Z,d41,8x3',114.2,454.1,2019-12-07
0.0,V,Z,d41,8x3',115.5,454.1,2019-12-07
0.0,V,Z,d41,8x3',117.0,454.1,2019-12-07
0.0,V,Z,d41,8x3',119.7,454.1,2019-12-07
0.0,V,Z,d41,8x3',116.1,454.1,2019-12-07
0.0,V,Z,d41,8x3',117.0,454.1,2019-12-07
0.0,V,Z,d41,8x3',116.8,454.1,2019-12-07
0.0,V,Z,d35,8x3',108.4,449.5,2019-12-07
0.0,V,Z,d35,8x3',112.2,449.5,2019-12-07
0.0,V,Z,d35,8x3',116.2,449.5,2019-12-07
0.0,V,Z,d35,8x3',118.6,449.5,2019-12-07
0.0,V,Z,d35,8x3',117.6,449.5,2019-12-07
0.0,V,Z,d35,8x3',117.4,449.5,2019-12-07
0.0,V,Z,d35,8x3',120.9,449.5,2019-12-07
0.0,V,Z,d35,8x3',116.6,449.5,2019-12-07
0.0,V,Z,d38,8x3',113.4,462.0,2019-12-07
0.0,V,Z,d38,8x3',114.9,462.0,2019-12-07
0.0,V,Z,d38,8x3',117.2,462.0,2019-12-07
0.0,V,Z,d38,8x3',118.2,462.0,2019-12-07
0.0,V,Z,d38,8x3',118.4,462.0,2019-12-07
0.0,V,Z,d38,8x3',118.2,462.0,2019-12-07
0.0,V,Z,d38,8x3',119.3,462.0,2019-12-07
0.0,V,Z,d38,8x3',118.8,462.0,2019-12-07
0.0,V,Z,d42,8x3',115.3,468.5,2019-12-07
0.0,V,Z,d42,8x3',116.1,468.5,2019-12-07
0.0,V,Z,d42,8x3',117.6,468.5,2019-12-07
0.0,V,Z,d42,8x3',118.7,468.5,2019-12-07
0.0,V,Z,d42,8x3',118.4,468.5,2019-12-07
0.0,V,Z,d42,8x3',118.7,468.5,2019-12-07
0.0,V,Z,d42,8x3',121.6,468.5,2019-12-07
0.0,V,Z,d42,8x3',120.8,468.5,2019-12-07
0.0,V,Z,d20,3x2000m,115.4,451.5,2017-12-09
0.0,V,Z,d20,3x2000m,119.1,451.5,2017-12-09
0.0,V,Z,d20,3x2000m,119.8,451.5,2017-12-09
0.0,V,Z,d21,3x2000m,116.0,447.8,2017-12-09
0.0,V,Z,d21,3x2000m,117.3,447.8,2017-12-09
0.0,V,Z,d21,3x2000m,117.5,447.8,2017-12-09
0.0,V,Z,d22,3x2000m,118.5,450.9,2017-12-09
0.0,V,Z,d22,3x2000m,120.5,450.9,2017-12-09
0.0,V,Z,d22,3x2000m,121.9,450.9,2017-12-09
0.0,V,Z,d23,3x2000m,117.9,452.0,2017-12-09
0.0,V,Z,d23,3x2000m,121.4,452.0,2017-12-09
0.0,V,Z,d23,3x2000m,122.4,452.0,2017-12-09
0.0,V,Z,d24,3x2000m,119.7,450.2,2017-12-09
0.0,V,Z,d24,3x2000m,123.9,450.2,2017-12-09
0.0,V,Z,d24,3x2000m,125.1,450.2,2017-12-09
0.0,V,Z,d25,3x2000m,120.2,462.9,2017-12-09
0.0,V,Z,d25,3x2000m,121.7,462.9,2017-12-09
0.0,V,Z,d25,3x2000m,121.9,462.9,2017-12-09
0.0,V,Z,d26,3x2000m,123.5,455.9,2017-12-09
0.0,V,Z,d26,3x2000m,129.4,455.9,2017-12-09
0.0,V,Z,d26,3x2000m,129.1,455.9,2017-12-09
0.0,V,Z,d27,3x2000m,131.2,472.3,2017-12-09
0.0,V,Z,d27,3x2000m,133.5,472.3,2017-12-09
0.0,V,Z,d27,3x2000m,132.7,472.3,2017-12-09
0.0,V,Z,d44,3x2000m,132.3,467.9,2017-12-09
0.0,V,Z,d44,3x2000m,131.0,467.9,2017-12-09
0.0,V,Z,d44,3x2000m,131.4,467.9,2017-12-09
0.0,V,Z,d45,3x2000m,131.4,487.7,2017-12-09
0.0,V,Z,d45,3x2000m,135.4,487.7,2017-12-09
0.0,V,Z,d45,3x2000m,135.1,487.7,2017-12-09
0.0,V,Z,d46,3x2000m,126.2,468.6,2017-12-09
0.0,V,Z,d46,3x2000m,126.3,468.6,2017-12-09
0.0,V,Z,d46,3x2000m,133.0,468.6,2017-12-09
0.0,V,Z,d47,3x2000m,116.9,452.7,2017-12-09
0.0,V,Z,d47,3x2000m,123.6,452.7,2017-12-09
0.0,V,Z,d47,3x2000m,121.7,452.7,2017-12-09
0.0,V,Z,d20,3x15',124.3,451.5,2017-12-09
0.0,V,Z,d20,3x15',126.6,451.5,2017-12-09
0.0,V,Z,d20,3x15',127.3,451.5,2017-12-09
0.0,V,Z,d21,3x15',140.5,447.8,2017-12-09
0.0,V,Z,d21,3x15',129.5,447.8,2017-12-09
0.0,V,Z,d21,3x15',130.4,447.8,2017-12-09
0.0,V,Z,d22,3x15',131.2,450.9,2017-12-09
0.0,V,Z,d22,3x15',132.4,450.9,2017-12-09
0.0,V,Z,d22,3x15',134.9,450.9,2017-12-09
0.0,V,Z,d23,3x15',125.7,452.0,2017-12-09
0.0,V,Z,d23,3x15',128.5,452.0,2017-12-09
0.0,V,Z,d23,3x15',131.0,452.0,2017-12-09
0.0,V,Z,d24,3x15',131.1,450.2,2017-12-09
0.0,V,Z,d24,3x15',133.6,450.2,2017-12-09
0.0,V,Z,d24,3x15',134.2,450.2,2017-12-09
0.0,V,Z,d25,3x15',130.2,462.9,2017-12-09
0.0,V,Z,d25,3x15',131.5,462.9,2017-12-09
0.0,V,Z,d25,3x15',131.3,462.9,2017-12-09
0.0,V,Z,d26,3x15',130.6,455.9,2017-12-09
0.0,V,Z,d26,3x15',131.4,455.9,2017-12-09
0.0,V,Z,d26,3x15',133.5,455.9,2017-12-09
0.0,V,Z,d27,3x15',132.2,472.3,2017-12-09
0.0,V,Z,d27,3x15',134.7,472.3,2017-12-09
0.0,V,Z,d27,3x15',137.8,472.3,2017-12-09
0.0,V,Z,d44,3x15',136.1,467.9,2017-12-09
0.0,V,Z,d44,3x15',138.3,467.9,2017-12-09
0.0,V,Z,d44,3x15',143.4,467.9,2017-12-09
0.0,V,Z,d46,3x15',158.1,468.6,2017-12-09
0.0,V,Z,d46,3x15',145.0,468.6,2017-12-09
0.0,V,Z,d46,3x15',150.7,468.6,2017-12-09
0.0,V,Z,d20,3x2000m,113.0,451.5,2017-12-09
0.0,V,Z,d20,3x2000m,117.2,451.5,2017-12-09
0.0,V,Z,d20,3x2000m,118.1,451.5,2017-12-09
0.0,V,Z,d21,3x2000m,115.5,447.8,2017-12-09
0.0,V,Z,d21,3x2000m,116.7,447.8,2017-12-09
0.0,V,Z,d21,3x2000m,118.7,447.8,2017-12-09
0.0,V,Z,d22,3x2000m,116.8,450.9,2017-12-09
0.0,V,Z,d22,3x2000m,119.4,450.9,2017-12-09
0.0,V,Z,d22,3x2000m,121.2,450.9,2017-12-09
0.0,V,Z,d23,3x2000m,115.4,452.0,2017-12-09
0.0,V,Z,d23,3x2000m,121.9,452.0,2017-12-09
0.0,V,Z,d23,3x2000m,122.3,452.0,2017-12-09
0.0,V,Z,d24,3x2000m,116.2,450.2,2017-12-09
0.0,V,Z,d24,3x2000m,121.1,450.2,2017-12-09
0.0,V,Z,d24,3x2000m,123.5,450.2,2017-12-09
0.0,V,Z,d25,3x2000m,119.5,462.9,2017-12-09
0.0,V,Z,d25,3x2000m,121.2,462.9,2017-12-09
0.0,V,Z,d25,3x2000m,122.6,462.9,2017-12-09
0.0,V,Z,d26,3x2000m,122.4,455.9,2017-12-09
0.0,V,Z,d26,3x2000m,121.9,455.9,2017-12-09
0.0,V,Z,d27,3x2000m,124.2,472.3,2017-12-09
0.0,V,Z,d27,3x2000m,129.3,472.3,2017-12-09
0.0,V,Z,d27,3x2000m,131.4,472.3,2017-12-09
0.0,V,Z,d44,3x2000m,126.0,467.9,2017-12-09
0.0,V,Z,d44,3x2000m,131.8,467.9,2017-12-09
0.0,V,Z,d44,3x2000m,133.7,467.9,2017-12-09
0.0,V,Z,d45,3x2000m,127.9,487.7,2017-12-09
0.0,V,Z,d45,3x2000m,133.3,487.7,2017-12-09
0.0,V,Z,d45,3x2000m,130.8,487.7,2017-12-09
0.0,V,Z,d46,3x2000m,125.1,468.6,2017-12-09
0.0,V,Z,d46,3x2000m,133.8,468.6,2017-12-09
0.0,V,Z,d46,3x2000m,136.9,468.6,2017-12-09
0.0,V,Z,d48,3x2000m/4'r,127.3,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,127.0,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,127.1,476.0,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,129.6,489.6,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,134.2,489.6,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,136.3,489.6,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,136.3,479.2,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,136.1,479.2,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,135.5,479.2,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,134.4,480.8,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,136.3,480.8,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,133.4,480.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,125.0,464.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,125.9,464.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,126.0,464.8,2022-12-10
0.0,V,Z,d54,3x2000m/4'r,127.4,473.2,2022-12-10
0.0,V,Z,d54,3x2000m/4'r,130.1,473.2,2022-12-10
0.0,V,Z,d54,3x2000m/4'r,131.2,473.2,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,130.0,472.8,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,138.6,472.8,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,136.0,472.8,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,126.7,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,126.7,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,126.6,476.0,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,132.4,479.2,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,130.5,479.2,2022-12-10
0.0,V,Z,d51,3x2000m/4'r,129.6,479.2,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,134.0,480.8,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,136.3,480.8,2022-12-10
0.0,V,Z,d52,3x2000m/4'r,133.4,480.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,124.5,464.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,124.5,464.8,2022-12-10
0.0,V,Z,d53,3x2000m/4'r,123.9,464.8,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,134.6,472.8,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,133.8,472.8,2022-12-10
0.0,V,Z,d55,3x2000m/4'r,132.3,472.8,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,123.2,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,125.7,476.0,2022-12-10
0.0,V,Z,d48,3x2000m/4'r,123.5,476.0,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,129.4,489.6,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,130.5,489.6,2022-12-10
0.0,V,Z,d50,3x2000m/4'r,133.5,489.6,2022-12-10
