ervaring,500_split,2k tijd,binary_trainingtype,binary_geslacht,binary_gewichtsklasse
0.0,119.3,462.2,101011,1,1
0.0,119.2,462.2,101011,1,1
0.0,119.8,458.4,101011,1,1
0.0,119.4,458.4,101011,1,1
0.0,119.6,458.4,101011,1,1
0.0,119.6,458.4,101011,1,1
0.0,119.7,458.4,101011,1,1
0.0,120.0,462.4,101011,1,1
0.0,120.1,462.4,101011,1,1
0.0,120.2,462.4,101011,1,1
0.0,120.5,462.4,101011,1,1
0.0,119.5,462.4,101011,1,1
0.0,120.0,469.0,101011,1,1
0.0,120.0,469.0,101011,1,1
0.0,119.9,469.0,101011,1,1
0.0,120.0,469.0,101011,1,1
0.0,119.8,469.0,101011,1,1
0.0,120.3,454.1,101011,1,1
0.0,118.6,449.5,101011,1,1
0.0,119.4,449.5,101011,1,1
0.0,119.5,449.5,101011,1,1
0.0,119.7,449.5,101011,1,1
0.0,119.5,449.5,101011,1,1
0.0,119.5,462.0,101011,1,1
0.0,119.2,462.0,101011,1,1
0.0,120.0,462.0,101011,1,1
0.0,121.7,462.0,101011,1,1
0.0,120.6,462.0,101011,1,1
0.0,125.7,468.5,101011,1,1
0.0,125.8,468.5,101011,1,1
0.0,126.0,468.5,101011,1,1
0.0,125.9,468.5,101011,1,1
0.0,126.3,468.5,101011,1,1
0.0,120.0,462.2,10000,1,1
0.0,120.5,462.2,10000,1,1
0.0,121.0,462.2,10000,1,1
0.0,116.7,458.4,10000,1,1
0.0,120.4,458.4,10000,1,1
0.0,121.6,458.4,10000,1,1
0.0,117.4,462.4,10000,1,1
0.0,125.6,462.4,10000,1,1
0.0,120.6,462.4,10000,1,1
0.0,116.9,469.0,10000,1,1
0.0,121.5,469.0,10000,1,1
0.0,122.2,469.0,10000,1,1
0.0,118.5,449.5,10000,1,1
0.0,122.6,449.5,10000,1,1
0.0,123.5,449.5,10000,1,1
0.0,117.1,462.0,10000,1,1
0.0,121.6,462.0,10000,1,1
0.0,122.1,462.0,10000,1,1
0.0,122.2,468.5,10000,1,1
0.0,126.2,468.5,10000,1,1
0.0,126.5,468.5,10000,1,1
0.0,119.7,462.2,101100,1,1
0.0,119.9,458.4,101100,1,1
0.0,119.3,462.4,101100,1,1
0.0,119.6,469.0,101100,1,1
0.0,120.6,462.0,101100,1,1
0.0,122.8,468.5,101100,1,1
0.0,119.9,462.2,10000,1,1
0.0,120.4,462.2,10000,1,1
0.0,121.2,462.2,10000,1,1
0.0,118.3,458.4,10000,1,1
0.0,119.4,458.4,10000,1,1
0.0,119.6,458.4,10000,1,1
0.0,117.4,462.4,10000,1,1
0.0,120.2,462.4,10000,1,1
0.0,123.2,462.4,10000,1,1
0.0,118.4,469.0,10000,1,1
0.0,119.9,469.0,10000,1,1
0.0,120.8,469.0,10000,1,1
0.0,122.9,468.5,10000,1,1
0.0,125.0,468.5,10000,1,1
0.0,127.3,468.5,10000,1,1
0.0,117.7,462.2,10000,1,1
0.0,118.3,462.2,10000,1,1
0.0,118.5,462.2,10000,1,1
0.0,116.6,458.4,10000,1,1
0.0,118.5,458.4,10000,1,1
0.0,119.1,458.4,10000,1,1
0.0,118.3,462.4,10000,1,1
0.0,118.4,462.4,10000,1,1
0.0,119.2,462.4,10000,1,1
0.0,118.6,469.0,10000,1,1
0.0,121.8,469.0,10000,1,1
0.0,120.3,469.0,10000,1,1
0.0,117.3,449.5,10000,1,1
0.0,119.1,449.5,10000,1,1
0.0,119.9,462.0,10000,1,1
0.0,120.2,462.0,10000,1,1
0.0,120.8,462.0,10000,1,1
0.0,120.0,468.5,10000,1,1
0.0,123.0,468.5,10000,1,1
0.0,122.5,468.5,10000,1,1
0.0,111.2,462.2,10011,1,1
0.0,111.8,462.2,10011,1,1
0.0,112.3,462.2,10011,1,1
0.0,115.0,462.2,10011,1,1
0.0,115.8,462.2,10011,1,1
0.0,115.0,462.2,10011,1,1
0.0,116.7,462.2,10011,1,1
0.0,115.0,462.2,10011,1,1
0.0,109.5,458.4,10011,1,1
0.0,111.9,458.4,10011,1,1
0.0,114.2,458.4,10011,1,1
0.0,114.5,458.4,10011,1,1
0.0,118.8,458.4,10011,1,1
0.0,117.6,458.4,10011,1,1
0.0,116.9,458.4,10011,1,1
0.0,114.9,458.4,10011,1,1
0.0,110.0,462.4,10011,1,1
0.0,113.6,462.4,10011,1,1
0.0,116.5,462.4,10011,1,1
0.0,115.2,462.4,10011,1,1
0.0,117.0,462.4,10011,1,1
0.0,114.3,462.4,10011,1,1
0.0,115.5,462.4,10011,1,1
0.0,117.4,462.4,10011,1,1
0.0,111.3,469.0,10011,1,1
0.0,114.0,469.0,10011,1,1
0.0,114.7,469.0,10011,1,1
0.0,116.8,469.0,10011,1,1
0.0,118.8,469.0,10011,1,1
0.0,117.8,469.0,10011,1,1
0.0,117.6,469.0,10011,1,1
0.0,114.6,469.0,10011,1,1
0.0,111.3,454.1,10011,1,1
0.0,114.2,454.1,10011,1,1
0.0,115.5,454.1,10011,1,1
0.0,117.0,454.1,10011,1,1
0.0,119.7,454.1,10011,1,1
0.0,116.1,454.1,10011,1,1
0.0,117.0,454.1,10011,1,1
0.0,116.8,454.1,10011,1,1
0.0,108.4,449.5,10011,1,1
0.0,112.2,449.5,10011,1,1
0.0,116.2,449.5,10011,1,1
0.0,118.6,449.5,10011,1,1
0.0,117.6,449.5,10011,1,1
0.0,117.4,449.5,10011,1,1
0.0,120.9,449.5,10011,1,1
0.0,116.6,449.5,10011,1,1
0.0,113.4,462.0,10011,1,1
0.0,114.9,462.0,10011,1,1
0.0,117.2,462.0,10011,1,1
0.0,118.2,462.0,10011,1,1
0.0,118.4,462.0,10011,1,1
0.0,118.2,462.0,10011,1,1
0.0,119.3,462.0,10011,1,1
0.0,118.8,462.0,10011,1,1
0.0,115.3,468.5,10011,1,1
0.0,116.1,468.5,10011,1,1
0.0,117.6,468.5,10011,1,1
0.0,118.7,468.5,10011,1,1
0.0,118.4,468.5,10011,1,1
0.0,118.7,468.5,10011,1,1
0.0,121.6,468.5,10011,1,1
0.0,120.8,468.5,10011,1,1
0.0,115.4,451.5,11,1,1
0.0,119.1,451.5,11,1,1
0.0,119.8,451.5,11,1,1
0.0,116.0,447.8,11,1,1
0.0,117.3,447.8,11,1,1
0.0,117.5,447.8,11,1,1
0.0,118.5,450.9,11,1,1
0.0,120.5,450.9,11,1,1
0.0,121.9,450.9,11,1,1
0.0,117.9,452.0,11,1,1
0.0,121.4,452.0,11,1,1
0.0,122.4,452.0,11,1,1
0.0,119.7,450.2,11,1,1
0.0,123.9,450.2,11,1,1
0.0,125.1,450.2,11,1,1
0.0,120.2,462.9,11,1,1
0.0,121.7,462.9,11,1,1
0.0,121.9,462.9,11,1,1
0.0,123.5,455.9,11,1,1
0.0,129.4,455.9,11,1,1
0.0,129.1,455.9,11,1,1
0.0,131.2,472.3,11,1,1
0.0,133.5,472.3,11,1,1
0.0,132.7,472.3,11,1,1
0.0,132.3,467.9,11,1,1
0.0,131.0,467.9,11,1,1
0.0,131.4,467.9,11,1,1
0.0,131.4,487.7,11,1,1
0.0,135.4,487.7,11,1,1
0.0,135.1,487.7,11,1,1
0.0,126.2,468.6,11,1,1
0.0,126.3,468.6,11,1,1
0.0,133.0,468.6,11,1,1
0.0,116.9,452.7,11,1,1
0.0,123.6,452.7,11,1,1
0.0,121.7,452.7,11,1,1
0.0,124.3,451.5,1,1,1
0.0,126.6,451.5,1,1,1
0.0,127.3,451.5,1,1,1
0.0,140.5,447.8,1,1,1
0.0,129.5,447.8,1,1,1
0.0,130.4,447.8,1,1,1
0.0,131.2,450.9,1,1,1
0.0,132.4,450.9,1,1,1
0.0,134.9,450.9,1,1,1
0.0,125.7,452.0,1,1,1
0.0,128.5,452.0,1,1,1
0.0,131.0,452.0,1,1,1
0.0,131.1,450.2,1,1,1
0.0,133.6,450.2,1,1,1
0.0,134.2,450.2,1,1,1
0.0,130.2,462.9,1,1,1
0.0,131.5,462.9,1,1,1
0.0,131.3,462.9,1,1,1
0.0,130.6,455.9,1,1,1
0.0,131.4,455.9,1,1,1
0.0,133.5,455.9,1,1,1
0.0,132.2,472.3,1,1,1
0.0,134.7,472.3,1,1,1
0.0,137.8,472.3,1,1,1
0.0,136.1,467.9,1,1,1
0.0,138.3,467.9,1,1,1
0.0,143.4,467.9,1,1,1
0.0,158.1,468.6,1,1,1
0.0,145.0,468.6,1,1,1
0.0,150.7,468.6,1,1,1
0.0,113.0,451.5,11,1,1
0.0,117.2,451.5,11,1,1
0.0,118.1,451.5,11,1,1
0.0,115.5,447.8,11,1,1
0.0,116.7,447.8,11,1,1
0.0,118.7,447.8,11,1,1
0.0,116.8,450.9,11,1,1
0.0,119.4,450.9,11,1,1
0.0,121.2,450.9,11,1,1
0.0,115.4,452.0,11,1,1
0.0,121.9,452.0,11,1,1
0.0,122.3,452.0,11,1,1
0.0,116.2,450.2,11,1,1
0.0,121.1,450.2,11,1,1
0.0,123.5,450.2,11,1,1
0.0,119.5,462.9,11,1,1
0.0,121.2,462.9,11,1,1
0.0,122.6,462.9,11,1,1
0.0,122.4,455.9,11,1,1
0.0,121.9,455.9,11,1,1
0.0,124.2,472.3,11,1,1
0.0,129.3,472.3,11,1,1
0.0,131.4,472.3,11,1,1
0.0,126.0,467.9,11,1,1
0.0,131.8,467.9,11,1,1
0.0,133.7,467.9,11,1,1
0.0,127.9,487.7,11,1,1
0.0,133.3,487.7,11,1,1
0.0,130.8,487.7,11,1,1
0.0,125.1,468.6,11,1,1
0.0,133.8,468.6,11,1,1
0.0,136.9,468.6,11,1,1
0.0,127.3,476.0,11,1,1
0.0,127.0,476.0,11,1,1
0.0,127.1,476.0,11,1,1
0.0,129.6,489.6,11,1,1
0.0,134.2,489.6,11,1,1
0.0,136.3,489.6,11,1,1
0.0,136.3,479.2,11,1,1
0.0,136.1,479.2,11,1,1
0.0,135.5,479.2,11,1,1
0.0,134.4,480.8,11,1,1
0.0,136.3,480.8,11,1,1
0.0,133.4,480.8,11,1,1
0.0,125.0,464.8,11,1,1
0.0,125.9,464.8,11,1,1
0.0,126.0,464.8,11,1,1
0.0,127.4,473.2,11,1,1
0.0,130.1,473.2,11,1,1
0.0,131.2,473.2,11,1,1
0.0,130.0,472.8,11,1,1
0.0,138.6,472.8,11,1,1
0.0,136.0,472.8,11,1,1
0.0,126.7,476.0,11,1,1
0.0,126.7,476.0,11,1,1
0.0,126.6,476.0,11,1,1
0.0,132.4,479.2,11,1,1
0.0,130.5,479.2,11,1,1
0.0,129.6,479.2,11,1,1
0.0,134.0,480.8,11,1,1
0.0,136.3,480.8,11,1,1
0.0,133.4,480.8,11,1,1
0.0,124.5,464.8,11,1,1
0.0,124.5,464.8,11,1,1
0.0,123.9,464.8,11,1,1
0.0,134.6,472.8,11,1,1
0.0,133.8,472.8,11,1,1
0.0,132.3,472.8,11,1,1
0.0,123.2,476.0,11,1,1
0.0,125.7,476.0,11,1,1
0.0,123.5,476.0,11,1,1
0.0,129.4,489.6,11,1,1
0.0,130.5,489.6,11,1,1
0.0,133.5,489.6,11,1,1
0.0,129.4,479.2,11,1,1
0.0,131.3,479.2,11,1,1
0.0,132.2,479.2,11,1,1
0.0,126.8,480.8,11,1,1
0.0,130.5,480.8,11,1,1
0.0,130.7,480.8,11,1,1
0.0,122.3,464.8,11,1,1
0.0,123.5,464.8,11,1,1
0.0,125.2,464.8,11,1,1
0.0,127.6,473.2,11,1,1
0.0,128.5,473.2,11,1,1
0.0,129.0,473.2,11,1,1
0.0,128.6,472.8,11,1,1
0.0,128.3,472.8,11,1,1
0.0,129.4,472.8,11,1,1
0.0,126.6,476.0,10000,1,1
0.0,127.2,476.0,10000,1,1
0.0,128.4,476.0,10000,1,1
0.0,135.7,489.6,10000,1,1
0.0,135.1,489.6,10000,1,1
0.0,135.1,489.6,10000,1,1
0.0,134.3,479.2,10000,1,1
0.0,131.2,479.2,10000,1,1
0.0,131.2,479.2,10000,1,1
0.0,132.6,480.8,10000,1,1
0.0,131.6,480.8,10000,1,1
0.0,131.6,480.8,10000,1,1
0.0,128.2,464.8,10000,1,1
0.0,128.2,464.8,10000,1,1
0.0,126.9,464.8,10000,1,1
0.0,128.2,473.2,10000,1,1
0.0,131.0,473.2,10000,1,1
0.0,133.2,472.8,10000,1,1
0.0,133.2,472.8,10000,1,1
0.0,131.0,472.8,10000,1,1
0.0,126.3,476.0,10000,1,1
0.0,127.1,476.0,10000,1,1
0.0,128.3,476.0,10000,1,1
0.0,127.8,489.6,10000,1,1
0.0,129.1,489.6,10000,1,1
0.0,131.5,489.6,10000,1,1
0.0,126.4,479.2,10000,1,1
0.0,128.6,479.2,10000,1,1
0.0,127.8,479.2,10000,1,1
0.0,126.5,480.8,10000,1,1
0.0,126.6,480.8,10000,1,1
0.0,125.7,480.8,10000,1,1
0.0,122.5,464.8,10000,1,1
0.0,122.7,464.8,10000,1,1
0.0,121.8,464.8,10000,1,1
0.0,126.9,472.8,10000,1,1
0.0,128.1,472.8,10000,1,1
0.0,126.7,472.8,10000,1,1
0.0,126.3,476.0,10000,1,1
0.0,127.1,476.0,10000,1,1
0.0,128.3,476.0,10000,1,1
0.0,127.8,489.6,10000,1,1
0.0,129.1,489.6,10000,1,1
0.0,131.5,489.6,10000,1,1
0.0,126.4,479.2,10000,1,1
0.0,128.6,479.2,10000,1,1
0.0,127.8,479.2,10000,1,1
0.0,126.5,480.8,10000,1,1
0.0,126.6,480.8,10000,1,1
0.0,125.7,480.8,10000,1,1
0.0,122.5,464.8,10000,1,1
0.0,122.7,464.8,10000,1,1
0.0,121.8,464.8,10000,1,1
0.0,126.9,472.8,10000,1,1
0.0,128.1,472.8,10000,1,1
0.0,126.7,472.8,10000,1,1
0.0,118.0,476.0,110,1,1
0.0,119.0,476.0,110,1,1
0.0,119.9,479.2,110,1,1
0.0,120.9,479.2,110,1,1
0.0,120.3,479.2,110,1,1
0.0,122.0,480.8,110,1,1
0.0,121.3,480.8,110,1,1
0.0,120.3,480.8,110,1,1
0.0,116.9,464.8,110,1,1
0.0,116.6,464.8,110,1,1
0.0,116.1,464.8,110,1,1
0.0,119.9,473.2,110,1,1
0.0,120.3,473.2,110,1,1
0.0,119.8,473.2,110,1,1
0.0,121.0,472.8,110,1,1
0.0,120.3,472.8,110,1,1
0.0,118.3,472.8,110,1,1
0.0,126.0,476.0,10000,1,1
0.0,126.0,476.0,10000,1,1
0.0,130.4,489.6,10000,1,1
0.0,130.7,489.6,10000,1,1
0.0,132.2,489.6,10000,1,1
0.0,126.3,479.2,10000,1,1
0.0,127.0,479.2,10000,1,1
0.0,125.2,479.2,10000,1,1
0.0,125.7,480.8,10000,1,1
0.0,125.9,480.8,10000,1,1
0.0,125.3,480.8,10000,1,1
0.0,122.9,464.8,10000,1,1
0.0,123.4,464.8,10000,1,1
0.0,123.3,464.8,10000,1,1
0.0,119.0,476.0,1010,1,1
0.0,122.4,489.6,1010,1,1
0.0,119.8,479.2,1010,1,1
0.0,120.2,480.8,1010,1,1
0.0,116.2,464.8,1010,1,1
0.0,118.3,473.2,1010,1,1
0.0,118.2,472.8,1010,1,1
0.0,115.7,406.7,101101,0,1
0.0,117.1,406.7,101101,0,1
0.0,141.3,414.6,101101,0,1
0.0,140.2,414.6,101101,0,1
0.0,111.1,406.6,101101,0,1
0.0,112.8,406.6,101101,0,1
0.0,108.5,397.2,101101,0,1
0.0,109.7,397.2,101101,0,1
0.0,108.5,393.0,101101,0,1
0.0,108.2,393.0,101101,0,1
0.0,116.9,411.4,101101,0,1
0.0,114.2,411.4,101101,0,1
0.0,121.5,420.9,101101,0,1
0.0,122.2,420.9,101101,0,1
0.0,113.2,411.8,101101,0,1
0.0,117.3,411.8,101101,0,1
0.0,128.5,412.5,101101,0,0
0.0,130.1,412.5,101101,0,0
0.0,117.6,423.2,101101,0,1
0.0,117.6,423.2,101101,0,1
0.0,116.2,419.4,101101,0,1
0.0,121.3,419.4,101101,0,1
0.0,121.3,418.6,101101,0,0
0.0,124.1,418.6,101101,0,0
0.0,119.3,419.3,101101,0,0
0.0,113.9,419.3,101101,0,0
0.0,101.9,406.7,1001,0,1
0.0,103.7,406.7,1001,0,1
0.0,114.1,414.6,1001,0,1
0.0,118.2,414.6,1001,0,1
0.0,96.6,406.6,1001,0,1
0.0,99.9,406.6,1001,0,1
0.0,96.6,397.2,1001,0,1
0.0,98.6,397.2,1001,0,1
0.0,96.0,393.0,1001,0,1
0.0,96.6,393.0,1001,0,1
0.0,99.4,411.4,1001,0,1
0.0,102.4,411.4,1001,0,1
0.0,102.2,420.9,1001,0,1
0.0,105.7,420.9,1001,0,1
0.0,101.5,411.8,1001,0,1
0.0,105.9,411.8,1001,0,1
0.0,105.3,412.5,1001,0,0
0.0,107.7,412.5,1001,0,0
0.0,102.6,423.2,1001,0,1
0.0,106.5,423.2,1001,0,1
0.0,103.9,419.4,1001,0,1
0.0,106.2,419.4,1001,0,1
0.0,105.0,418.6,1001,0,0
0.0,108.0,418.6,1001,0,0
0.0,104.4,419.3,1001,0,0
0.0,105.5,419.3,1001,0,0
0.0,117.8,406.7,10000,0,1
0.0,116.2,406.7,10000,0,1
0.0,118.0,406.7,10000,0,1
0.0,121.1,414.6,10000,0,1
0.0,123.2,414.6,10000,0,1
0.0,122.6,414.6,10000,0,1
0.0,116.9,406.6,10000,0,1
0.0,116.2,406.6,10000,0,1
0.0,114.4,406.6,10000,0,1
0.0,111.1,397.2,10000,0,1
0.0,110.6,397.2,10000,0,1
0.0,110.1,397.2,10000,0,1
0.0,111.4,393.0,10000,0,1
0.0,111.7,393.0,10000,0,1
0.0,111.3,393.0,10000,0,1
0.0,115.9,411.4,10000,0,1
0.0,115.5,411.4,10000,0,1
0.0,115.4,411.4,10000,0,1
0.0,116.6,420.9,10000,0,1
0.0,117.3,420.9,10000,0,1
0.0,116.4,420.9,10000,0,1
0.0,115.9,411.8,10000,0,1
0.0,115.4,411.8,10000,0,1
0.0,116.2,411.8,10000,0,1
0.0,123.7,412.5,10000,0,0
0.0,122.6,412.5,10000,0,0
0.0,119.1,412.5,10000,0,0
0.0,119.5,423.2,10000,0,1
0.0,118.6,423.2,10000,0,1
0.0,117.6,423.2,10000,0,1
0.0,118.2,419.4,10000,0,1
0.0,119.3,419.4,10000,0,1
0.0,119.3,419.4,10000,0,1
0.0,120.3,418.6,10000,0,0
0.0,120.3,418.6,10000,0,0
0.0,123.7,418.6,10000,0,0
0.0,120.5,419.3,10000,0,0
0.0,117.5,419.3,10000,0,0
0.0,114.5,419.3,10000,0,0
0.0,102.4,414.6,1001,0,1
0.0,105.9,414.6,1001,0,1
0.0,97.6,397.2,1001,0,1
0.0,98.6,397.2,1001,0,1
0.0,100.7,411.4,1001,0,1
0.0,102.4,411.4,1001,0,1
0.0,101.3,411.8,1001,0,1
0.0,101.1,411.8,1001,0,1
0.0,106.6,412.5,1001,0,0
0.0,107.0,412.5,1001,0,0
0.0,102.5,419.4,1001,0,1
0.0,104.1,419.4,1001,0,1
0.0,104.6,419.3,1001,0,0
0.0,104.7,419.3,1001,0,0
0.0,120.5,414.6,10000,0,1
0.0,119.7,414.6,10000,0,1
0.0,119.1,414.6,10000,0,1
0.0,112.9,406.6,10000,0,1
0.0,113.7,406.6,10000,0,1
0.0,112.3,406.6,10000,0,1
0.0,109.7,393.0,10000,0,1
0.0,110.0,393.0,10000,0,1
0.0,109.2,393.0,10000,0,1
0.0,113.4,411.4,10000,0,1
0.0,114.9,411.4,10000,0,1
0.0,114.5,411.4,10000,0,1
0.0,113.6,420.9,10000,0,1
0.0,115.5,420.9,10000,0,1
0.0,118.2,420.9,10000,0,1
0.0,111.9,411.8,10000,0,1
0.0,112.8,411.8,10000,0,1
0.0,112.6,411.8,10000,0,1
0.0,117.5,412.5,10000,0,0
0.0,117.6,423.2,10000,0,1
0.0,116.7,423.2,10000,0,1
0.0,115.5,423.2,10000,0,1
0.0,116.4,419.4,10000,0,1
0.0,117.5,419.4,10000,0,1
0.0,117.5,419.4,10000,0,1
0.0,120.3,418.6,10000,0,0
0.0,120.7,418.6,10000,0,0
0.0,120.3,418.6,10000,0,0
0.0,116.2,419.3,10000,0,0
0.0,115.0,419.3,10000,0,0
0.0,113.4,419.3,10000,0,0
0.0,101.6,406.7,1001,0,1
0.0,111.7,406.7,1001,0,1
0.0,102.0,414.6,1001,0,1
0.0,104.7,414.6,1001,0,1
0.0,95.3,406.6,1001,0,1
0.0,98.2,406.6,1001,0,1
0.0,96.5,397.2,1001,0,1
0.0,97.7,397.2,1001,0,1
0.0,95.3,393.0,1001,0,1
0.0,96.2,393.0,1001,0,1
0.0,99.5,411.4,1001,0,1
0.0,100.9,411.4,1001,0,1
0.0,101.4,420.9,1001,0,1
0.0,103.7,420.9,1001,0,1
0.0,99.5,411.8,1001,0,1
0.0,100.9,411.8,1001,0,1
0.0,103.6,412.5,1001,0,0
0.0,103.0,412.5,1001,0,0
0.0,100.7,419.4,1001,0,1
0.0,101.3,419.4,1001,0,1
0.0,101.8,418.6,1001,0,0
0.0,105.3,418.6,1001,0,0
0.0,101.7,419.3,1001,0,0
0.0,104.0,419.3,1001,0,0
0.0,116.4,406.7,10000,0,1
0.0,117.1,406.7,10000,0,1
0.0,115.5,406.7,10000,0,1
0.0,115.7,414.6,10000,0,1
0.0,117.8,414.6,10000,0,1
0.0,115.7,414.6,10000,0,1
0.0,111.3,406.6,10000,0,1
0.0,110.8,406.6,10000,0,1
0.0,111.7,397.2,10000,0,1
0.0,111.6,397.2,10000,0,1
0.0,108.1,397.2,10000,0,1
0.0,112.9,393.0,10000,0,1
0.0,111.9,393.0,10000,0,1
0.0,108.5,393.0,10000,0,1
0.0,112.9,411.4,10000,0,1
0.0,113.9,411.4,10000,0,1
0.0,111.9,411.4,10000,0,1
0.0,115.5,420.9,10000,0,1
0.0,117.5,420.9,10000,0,1
0.0,115.5,420.9,10000,0,1
0.0,118.6,412.5,10000,0,0
0.0,118.8,412.5,10000,0,0
0.0,118.2,412.5,10000,0,0
0.0,117.1,423.2,10000,0,1
0.0,116.4,423.2,10000,0,1
0.0,114.9,423.2,10000,0,1
0.0,115.7,419.4,10000,0,1
0.0,118.2,419.4,10000,0,1
0.0,121.5,419.4,10000,0,1
0.0,116.6,418.6,10000,0,0
0.0,118.9,418.6,10000,0,0
0.0,116.7,418.6,10000,0,0
0.0,115.2,419.3,10000,0,0
0.0,114.7,419.3,10000,0,0
0.0,111.1,419.3,10000,0,0
0.0,100.4,406.7,1001,0,1
0.0,101.5,406.7,1001,0,1
0.0,101.3,414.6,1001,0,1
0.0,103.5,414.6,1001,0,1
0.0,94.4,406.6,1001,0,1
0.0,102.3,406.6,1001,0,1
0.0,96.0,397.2,1001,0,1
0.0,94.2,393.0,1001,0,1
0.0,94.5,393.0,1001,0,1
0.0,96.6,411.4,1001,0,1
0.0,100.2,411.4,1001,0,1
0.0,100.6,420.9,1001,0,1
0.0,103.8,420.9,1001,0,1
0.0,98.3,411.8,1001,0,1
0.0,113.4,411.8,1001,0,1
0.0,100.3,412.5,1001,0,0
0.0,102.7,412.5,1001,0,0
0.0,101.9,423.2,1001,0,1
0.0,106.7,423.2,1001,0,1
0.0,100.0,419.4,1001,0,1
0.0,102.7,419.4,1001,0,1
0.0,99.1,418.6,1001,0,0
0.0,100.5,418.6,1001,0,0
0.0,103.1,419.3,1001,0,0
0.0,101.0,419.3,1001,0,0
0.0,115.0,406.7,10000,0,1
0.0,117.3,406.7,10000,0,1
0.0,118.0,406.7,10000,0,1
0.0,117.1,414.6,10000,0,1
0.0,118.9,414.6,10000,0,1
0.0,113.2,414.6,10000,0,1
0.0,113.6,406.6,10000,0,1
0.0,112.5,406.6,10000,0,1
0.0,112.2,406.6,10000,0,1
0.0,112.8,397.2,10000,0,1
0.0,112.9,397.2,10000,0,1
0.0,109.6,397.2,10000,0,1
0.0,109.2,393.0,10000,0,1
0.0,109.4,393.0,10000,0,1
0.0,108.7,393.0,10000,0,1
0.0,113.9,411.4,10000,0,1
0.0,114.9,411.4,10000,0,1
0.0,113.2,411.4,10000,0,1
0.0,114.7,420.9,10000,0,1
0.0,114.0,420.9,10000,0,1
0.0,115.2,420.9,10000,0,1
0.0,114.2,411.8,10000,0,1
0.0,114.2,411.8,10000,0,1
0.0,112.3,411.8,10000,0,1
0.0,99.0,412.5,10000,0,0
0.0,100.4,412.5,10000,0,0
0.0,102.2,412.5,10000,0,0
0.0,121.9,423.2,10000,0,1
0.0,118.2,423.2,10000,0,1
0.0,117.5,423.2,10000,0,1
0.0,116.7,419.4,10000,0,1
0.0,116.9,419.4,10000,0,1
0.0,115.2,419.4,10000,0,1
0.0,117.3,418.6,10000,0,0
0.0,117.8,418.6,10000,0,0
0.0,116.6,418.6,10000,0,0
0.0,116.4,419.3,10000,0,0
0.0,115.0,419.3,10000,0,0
0.0,114.9,419.3,10000,0,0
0.0,100.0,406.7,1001,0,1
0.0,101.5,406.7,1001,0,1
0.0,101.4,406.7,1001,0,1
0.0,98.7,414.6,1001,0,1
0.0,104.1,414.6,1001,0,1
0.0,103.9,414.6,1001,0,1
0.0,94.0,406.6,1001,0,1
0.0,94.5,397.2,1001,0,1
0.0,92.2,393.0,1001,0,1
0.0,94.8,393.0,1001,0,1
0.0,95.5,393.0,1001,0,1
0.0,95.6,411.4,1001,0,1
0.0,97.6,411.4,1001,0,1
0.0,100.8,411.4,1001,0,1
0.0,98.5,420.9,1001,0,1
0.0,101.4,420.9,1001,0,1
0.0,97.0,411.8,1001,0,1
0.0,116.9,412.5,1001,0,0
0.0,115.5,412.5,1001,0,0
0.0,116.9,412.5,1001,0,0
0.0,104.4,423.2,1001,0,1
0.0,102.5,423.2,1001,0,1
0.0,104.4,423.2,1001,0,1
0.0,98.3,419.4,1001,0,1
0.0,99.4,419.4,1001,0,1
0.0,100.9,419.4,1001,0,1
0.0,99.0,418.6,1001,0,0
0.0,103.4,418.6,1001,0,0
0.0,103.1,418.6,1001,0,0
0.0,100.7,419.3,1001,0,0
0.0,105.5,419.3,1001,0,0
0.0,103.9,419.3,1001,0,0
0.0,114.9,406.7,10000,0,1
0.0,115.2,406.7,10000,0,1
0.0,115.4,406.7,10000,0,1
0.0,113.7,414.6,10000,0,1
0.0,113.9,414.6,10000,0,1
0.0,112.6,414.6,10000,0,1
0.0,111.6,397.2,10000,0,1
0.0,112.3,397.2,10000,0,1
0.0,109.0,397.2,10000,0,1
0.0,110.1,393.0,10000,0,1
0.0,110.6,393.0,10000,0,1
0.0,108.9,393.0,10000,0,1
0.0,114.0,411.4,10000,0,1
0.0,113.9,411.4,10000,0,1
0.0,111.3,411.4,10000,0,1
0.0,111.1,420.9,10000,0,1
0.0,112.6,420.9,10000,0,1
0.0,113.6,420.9,10000,0,1
0.0,113.4,411.8,10000,0,1
0.0,114.2,411.8,10000,0,1
0.0,129.5,411.8,10000,0,1
0.0,99.6,412.5,10000,0,0
0.0,104.6,412.5,10000,0,0
0.0,102.1,412.5,10000,0,0
0.0,117.5,423.2,10000,0,1
0.0,117.3,423.2,10000,0,1
0.0,114.4,423.2,10000,0,1
0.0,115.5,419.4,10000,0,1
0.0,115.9,419.4,10000,0,1
0.0,114.4,419.4,10000,0,1
0.0,115.2,418.6,10000,0,0
0.0,115.2,418.6,10000,0,0
0.0,116.0,418.6,10000,0,0
0.0,115.9,419.3,10000,0,0
0.0,115.4,419.3,10000,0,0
0.0,110.8,419.3,10000,0,0
0.0,102.0,406.7,1001,0,1
0.0,100.4,414.6,1001,0,1
0.0,100.8,414.6,1001,0,1
0.0,98.5,414.6,1001,0,1
0.0,96.0,406.6,1001,0,1
0.0,95.9,397.2,1001,0,1
0.0,96.8,397.2,1001,0,1
0.0,93.7,393.0,1001,0,1
